raw_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y
1000013574103802700,22117340200,2.000000,1237451,0.973957,2,-0.024973,-0.092806,0.995371,0.000000,0.000000,0.000000,0.171856,-0.091651,-0.200226,-0.091544,-0.015486,-0.077574,0.996866,-0.029724,0.000000,0.000000,0.230634,3,0.148660,-0.076492,-0.034452,-0.108009,0.993553,0.029724,0.000000,0.000000,0.222485,2,-0.177339,-0.106730
1000013574113789900,22127327400,2.000000,1237452,0.987874,2,-0.024745,-0.092338,0.995420,0.000000,0.000000,0.000000,0.172117,-0.091184,-0.199964,-0.091078,-0.015435,-0.077078,0.996906,-0.029724,0.000000,0.000000,0.230365,3,0.148720,-0.076000,-0.034048,-0.107568,0.993614,0.029724,0.000000,0.000000,0.222250,2,-0.176878,-0.106288
1000013574123780300,22137317800,2.000000,1237453,1.000000,2,-0.024440,-0.091844,0.995473,0.000000,0.000000,0.000000,0.172467,-0.090691,-0.199615,-0.090586,-0.015193,-0.076655,0.996942,-0.029724,0.000000,0.000000,0.228637,3,0.148997,-0.075580,-0.033679,-0.107004,0.993688,0.029724,0.000000,0.000000,0.222263,2,-0.176456,-0.105723
1000013574133793300,22147330800,2.000000,1237454,1.000000,2,-0.024102,-0.091388,0.995524,0.000000,0.000000,0.000000,0.172855,-0.090236,-0.199228,-0.090132,-0.014787,-0.076285,0.996976,-0.029724,0.000000,0.000000,0.229132,3,0.149463,-0.075212,-0.033409,-0.106462,0.993755,0.029724,0.000000,0.000000,0.222352,2,-0.176147,-0.105181
1000013574143789700,22157327200,2.000000,1237455,1.000000,2,-0.023940,-0.090756,0.995585,0.000000,0.000000,0.000000,0.173040,-0.089607,-0.199041,-0.089503,-0.014713,-0.075573,0.997032,-0.029724,0.000000,0.000000,0.230429,3,0.149548,-0.074506,-0.033159,-0.105911,0.993823,0.029724,0.000000,0.000000,0.222173,2,-0.175860,-0.104630
1000013574153797600,22167335100,2.000000,1237456,1.000000,2,-0.023585,-0.090163,0.995648,0.000000,0.000000,0.000000,0.173447,-0.089016,-0.198635,-0.088913,-0.014245,-0.074998,0.997082,-0.029724,0.000000,0.000000,0.228924,3,0.150086,-0.073935,-0.032918,-0.105301,0.993895,0.029724,0.000000,0.000000,0.222213,2,-0.175584,-0.104019
1000013574163899200,22177436700,2.000000,1237457,1.000000,2,-0.023519,-0.089519,0.995707,0.000000,0.000000,0.000000,0.173522,-0.088374,-0.198557,-0.088272,-0.014207,-0.074268,0.997137,-0.029724,0.000000,0.000000,0.229850,3,0.150130,-0.073211,-0.032823,-0.104741,0.993958,0.029724,0.000000,0.000000,0.222258,2,-0.175474,-0.103460
1000013574173923700,22187461200,2.000000,1237458,1.000000,2,-0.023383,-0.088731,0.995781,0.000000,0.000000,0.000000,0.173678,-0.087590,-0.198398,-0.087489,-0.014197,-0.073409,0.997201,-0.029724,0.000000,0.000000,0.230345,3,0.150142,-0.072360,-0.032561,-0.104024,0.994042,0.029724,0.000000,0.000000,0.222280,2,-0.175173,-0.102743
1000013574183909400,22197446900,2.000000,1237459,1.000000,2,-0.023215,-0.087986,0.995851,0.000000,0.000000,0.000000,0.173869,-0.086848,-0.198204,-0.086748,-0.014023,-0.072659,0.997258,-0.029724,0.000000,0.000000,0.230301,3,0.150342,-0.071617,-0.032400,-0.103284,0.994124,0.029724,0.000000,0.000000,0.222413,2,-0.174987,-0.102004
1000013574193919200,22207456700,2.000000,1237460,1.000000,2,-0.023140,-0.087280,0.995915,0.000000,0.000000,0.000000,0.173955,-0.086146,-0.198115,-0.086047,-0.013910,-0.071980,0.997309,-0.029724,0.000000,0.000000,0.230876,3,0.150472,-0.070943,-0.032362,-0.102552,0.994201,0.029724,0.000000,0.000000,0.222396,2,-0.174941,-0.101273
1000013574203920500,22217458000,2.000000,1237461,1.000000,2,-0.022963,-0.086576,0.995981,0.000000,0.000000,0.000000,0.174158,-0.085446,-0.197910,-0.085348,-0.013753,-0.071129,0.997372,-0.029724,0.000000,0.000000,0.229437,3,0.150653,-0.070100,-0.032165,-0.101995,0.994265,0.029724,0.000000,0.000000,0.222541,2,-0.174715,-0.100717
1000013574213917700,22227455200,2.000000,1237462,1.000000,2,-0.022810,-0.085938,0.996039,0.000000,0.000000,0.000000,0.174332,-0.084811,-0.197734,-0.084714,-0.013570,-0.070406,0.997426,-0.029724,0.000000,0.000000,0.229427,3,0.150863,-0.069383,-0.032043,-0.101442,0.994325,0.029724,0.000000,0.000000,0.222534,2,-0.174574,-0.100165
1000013574223928100,22237465600,2.000000,1237463,1.000000,2,-0.022803,-0.085397,0.996086,0.000000,0.000000,0.000000,0.174340,-0.084272,-0.197723,-0.084177,-0.013511,-0.069788,0.997470,-0.029724,0.000000,0.000000,0.231210,3,0.150931,-0.068771,-0.032087,-0.100977,0.994371,0.029724,0.000000,0.000000,0.222603,2,-0.174623,-0.099702
1000013574234036400,22247573900,2.000000,1237464,1.000000,2,-0.022737,-0.085337,0.996093,0.000000,0.000000,0.000000,0.174416,-0.084213,-0.197647,-0.084117,-0.013160,-0.069073,0.997525,-0.029724,0.000000,0.000000,0.229796,3,0.151334,-0.068063,-0.032305,-0.101570,0.994304,0.029724,0.000000,0.000000,0.222833,2,-0.174873,-0.100293
1000013574244035200,22257572700,2.000000,1237465,1.000000,2,-0.022751,-0.084818,0.996137,0.000000,0.000000,0.000000,0.174400,-0.083697,-0.197660,-0.083602,-0.013208,-0.068475,0.997565,-0.029724,0.000000,0.000000,0.231065,3,0.151280,-0.067470,-0.032285,-0.101131,0.994349,0.029724,0.000000,0.000000,0.222787,2,-0.174849,-0.099855
1000013574254038300,22267575800,2.000000,1237466,1.000000,2,-0.022931,-0.085145,0.996105,0.000000,0.000000,0.000000,0.174193,-0.084022,-0.197866,-0.083926,-0.013362,-0.068982,0.997528,-0.029724,0.000000,0.000000,0.231394,3,0.151103,-0.067973,-0.032491,-0.101277,0.994328,0.029724,0.000000,0.000000,0.224005,2,-0.175083,-0.100001
1000013574264018600,22277556100,2.000000,1237467,1.000000,2,-0.023236,-0.086246,0.996003,0.000000,0.000000,0.000000,0.173844,-0.085118,-0.198219,-0.085020,-0.013745,-0.070219,0.997437,-0.029724,0.000000,0.000000,0.232227,3,0.150663,-0.069198,-0.032720,-0.102243,0.994221,0.029724,0.000000,0.000000,0.225000,2,-0.175346,-0.100966
1000013574274039400,22287576900,2.000000,1237468,1.000000,2,-0.023390,-0.088051,0.995841,0.000000,0.000000,0.000000,0.173668,-0.086913,-0.198403,-0.086814,-0.013950,-0.072206,0.997292,-0.029724,0.000000,0.000000,0.232111,3,0.150427,-0.071167,-0.032823,-0.103867,0.994049,0.029724,0.000000,0.000000,0.224200,2,-0.175470,-0.102587
1000013574284023100,22297560600,2.000000,1237469,1.000000,2,-0.023563,-0.090472,0.995620,0.000000,0.000000,0.000000,0.173472,-0.089323,-0.198612,-0.089220,-0.014213,-0.074710,0.997104,-0.029724,0.000000,0.000000,0.232357,3,0.150122,-0.073650,-0.032904,-0.106204,0.993800,0.029724,0.000000,0.000000,0.224511,2,-0.175571,-0.104921
1000013574294154400,22307691900,2.000000,1237470,1.000000,2,-0.023721,-0.093046,0.995379,0.000000,0.000000,0.000000,0.173292,-0.091886,-0.198806,-0.091780,-0.014496,-0.077399,0.996895,-0.029724,0.000000,0.000000,0.232425,3,0.149795,-0.076317,-0.032939,-0.108661,0.993533,0.029724,0.000000,0.000000,0.224585,2,-0.175621,-0.107376
1000013574304150400,22317687900,2.000000,1237471,0.982168,2,-0.023822,-0.095387,0.995155,0.000000,0.000000,0.000000,0.173179,-0.094220,-0.198933,-0.094110,-0.014609,-0.079821,0.996702,-0.029724,0.000000,0.000000,0.232593,3,0.149662,-0.078720,-0.033027,-0.110922,0.993280,0.029724,0.000000,0.000000,0.224643,2,-0.175730,-0.109638
1000013574314152200,22327689700,2.000000,1237472,0.963168,2,-0.023972,-0.097282,0.994968,0.000000,0.000000,0.000000,0.173008,-0.096109,-0.199114,-0.095997,-0.014879,-0.081768,0.996540,-0.029724,0.000000,0.000000,0.232409,3,0.149350,-0.080655,-0.033056,-0.112763,0.993072,0.029724,0.000000,0.000000,0.224433,2,-0.175772,-0.111481
1000013574324186300,22337723800,2.000000,1237473,0.950247,2,-0.024024,-0.098746,0.994823,0.000000,0.000000,0.000000,0.172949,-0.097570,-0.199182,-0.097455,-0.014866,-0.083363,0.996408,-0.029724,0.000000,0.000000,0.231266,3,0.149364,-0.082238,-0.033174,-0.114097,0.992916,0.029724,0.000000,0.000000,0.224790,2,-0.175911,-0.112816
1000013574334160300,22347697800,2.000000,1237474,0.940197,2,-0.024201,-0.100083,0.994685,0.000000,0.000000,0.000000,0.172747,-0.098906,-0.199392,-0.098789,-0.015116,-0.084790,0.996284,-0.029724,0.000000,0.000000,0.232553,3,0.149075,-0.083657,-0.033278,-0.115345,0.992768,0.029724,0.000000,0.000000,0.224767,2,-0.176035,-0.114067
1000013574344154300,22357691800,2.000000,1237475,0.936913,2,-0.024350,-0.100989,0.994589,0.000000,0.000000,0.000000,0.172576,-0.099810,-0.199567,-0.099692,-0.015311,-0.085788,0.996196,-0.029724,0.000000,0.000000,0.232948,3,0.148849,-0.084649,-0.033382,-0.116159,0.992670,0.029724,0.000000,0.000000,0.224861,2,-0.176157,-0.114883
1000013574354277000,22367814500,2.000000,1237476,0.938385,2,-0.024502,-0.101513,0.994532,0.000000,0.000000,0.000000,0.172402,-0.100333,-0.199743,-0.100214,-0.015570,-0.086191,0.996157,-0.029724,0.000000,0.000000,0.232721,3,0.148553,-0.085050,-0.033427,-0.116803,0.992592,0.029724,0.000000,0.000000,0.224759,2,-0.176212,-0.115528
1000013574364266000,22377803500,2.000000,1237477,0.946403,2,-0.024641,-0.101711,0.994509,0.000000,0.000000,0.000000,0.172243,-0.100532,-0.199902,-0.100413,-0.015797,-0.086433,0.996132,-0.029724,0.000000,0.000000,0.232673,3,0.148292,-0.085292,-0.033477,-0.116957,0.992573,0.029724,0.000000,0.000000,0.224649,2,-0.176269,-0.115683
1000013574374289400,22387826900,2.000000,1237478,0.948718,2,-0.024644,-0.102313,0.994447,0.000000,0.000000,0.000000,0.172239,-0.101133,-0.199909,-0.101013,-0.015679,-0.087484,0.996042,-0.029724,0.000000,0.000000,0.233029,3,0.148426,-0.086337,-0.033602,-0.117111,0.992550,0.029724,0.000000,0.000000,0.225188,2,-0.176412,-0.115838
1000013574384277700,22397815200,2.000000,1237479,0.958118,2,-0.024606,-0.102355,0.994444,0.000000,0.000000,0.000000,0.172283,-0.101174,-0.199866,-0.101054,-0.015523,-0.087892,0.996009,-0.029724,0.000000,0.000000,0.232277,3,0.148604,-0.086742,-0.033682,-0.116787,0.992586,0.029724,0.000000,0.000000,0.224066,2,-0.176501,-0.115513
1000013574394276000,22407813500,2.000000,1237480,0.959967,2,-0.024594,-0.101758,0.994505,0.000000,0.000000,0.000000,0.172296,-0.100579,-0.199849,-0.100460,-0.015422,-0.087226,0.996069,-0.029724,0.000000,0.000000,0.232508,3,0.148721,-0.086079,-0.033759,-0.116261,0.992645,0.029724,0.000000,0.000000,0.224625,2,-0.176587,-0.114986
1000013574404285100,22417822600,2.000000,1237481,0.958433,2,-0.024567,-0.100997,0.994583,0.000000,0.000000,0.000000,0.172327,-0.099818,-0.199813,-0.099700,-0.015350,-0.086243,0.996156,-0.029724,0.000000,0.000000,0.231837,3,0.148804,-0.085102,-0.033776,-0.115720,0.992707,0.029724,0.000000,0.000000,0.224715,2,-0.176604,-0.114444
1000013574414406500,22427944000,2.000000,1237482,0.955565,2,-0.024455,-0.100266,0.994660,0.000000,0.000000,0.000000,0.172455,-0.099088,-0.199682,-0.098971,-0.015176,-0.085427,0.996229,-0.029724,0.000000,0.000000,0.231450,3,0.149005,-0.084290,-0.033727,-0.115074,0.992784,0.029724,0.000000,0.000000,0.224214,2,-0.176545,-0.113797
1000013574424419000,22437956500,2.000000,1237483,0.937810,2,-0.024374,-0.098946,0.994794,0.000000,0.000000,0.000000,0.172547,-0.097770,-0.199582,-0.097655,-0.015026,-0.083979,0.996354,-0.029724,0.000000,0.000000,0.231427,3,0.149180,-0.082851,-0.033716,-0.113881,0.992922,0.029724,0.000000,0.000000,0.224043,2,-0.176527,-0.112602
1000013574434409700,22447947200,2.000000,1237484,0.912378,2,-0.024188,-0.096668,0.995023,0.000000,0.000000,0.000000,0.172759,-0.095498,-0.199357,-0.095386,-0.014815,-0.081286,0.996581,-0.029724,0.000000,0.000000,0.231488,3,0.149424,-0.080176,-0.033554,-0.112019,0.993139,0.029724,0.000000,0.000000,0.223973,2,-0.176335,-0.110738
1000013574444432500,22457970000,2.000000,1237485,0.870415,2,-0.023892,-0.093394,0.995343,0.000000,0.000000,0.000000,0.173097,-0.092233,-0.199001,-0.092126,-0.014550,-0.077402,0.996894,-0.029724,0.000000,0.000000,0.230942,3,0.149733,-0.076320,-0.033225,-0.109353,0.993448,0.029724,0.000000,0.000000,0.224406,2,-0.175949,-0.108069
1000013574454400400,22467937900,2.000000,1237486,0.827446,2,-0.023509,-0.089282,0.995729,0.000000,0.000000,0.000000,0.173534,-0.088138,-0.198544,-0.088037,-0.014088,-0.072629,0.997260,-0.029724,0.000000,0.000000,0.230986,3,0.150267,-0.071586,-0.032920,-0.105903,0.993831,0.029724,0.000000,0.000000,0.223822,2,-0.175589,-0.104620
1000013574464396000,22477933500,2.000000,1237487,0.791491,2,-0.023262,-0.084977,0.996111,0.000000,0.000000,0.000000,0.173813,-0.083856,-0.198241,-0.083761,-0.013775,-0.067709,0.997610,-0.029724,0.000000,0.000000,0.230818,3,0.150631,-0.066712,-0.032740,-0.102212,0.994224,0.029724,0.000000,0.000000,0.223659,2,-0.175369,-0.100936
1000013574474401400,22487938900,2.000000,1237488,0.760165,2,-0.022887,-0.080385,0.996501,0.000000,0.000000,0.000000,0.174241,-0.079292,-0.197793,-0.079204,-0.013218,-0.062781,0.997940,-0.029724,0.000000,0.000000,0.229340,3,0.151273,-0.061835,-0.032546,-0.097955,0.994658,0.029724,0.000000,0.000000,0.223153,2,-0.175133,-0.096691
1000013574484543300,22498080800,2.000000,1237489,0.729650,2,-0.022546,-0.075692,0.996876,0.000000,0.000000,0.000000,0.174627,-0.074635,-0.197386,-0.074553,-0.012692,-0.057967,0.998238,-0.029724,0.000000,0.000000,0.230591,3,0.151880,-0.057075,-0.032391,-0.093386,0.995103,0.029724,0.000000,0.000000,0.222704,2,-0.174941,-0.092140
1000013574494530700,22508068200,2.000000,1237490,0.707558,2,-0.022408,-0.071809,0.997167,0.000000,0.000000,0.000000,0.174783,-0.070784,-0.197212,-0.070708,-0.012630,-0.054227,0.998449,-0.029724,0.000000,0.000000,0.229589,3,0.151953,-0.053380,-0.032177,-0.089362,0.995479,0.029724,0.000000,0.000000,0.223199,2,-0.174684,-0.088137
1000013574504520100,22518057600,2.000000,1237491,0.682476,2,-0.022411,-0.068157,0.997423,0.000000,0.000000,0.000000,0.174778,-0.067166,-0.197200,-0.067095,-0.012644,-0.050879,0.998625,-0.029724,0.000000,0.000000,0.229824,3,0.151940,-0.050074,-0.032169,-0.085408,0.995827,0.029724,0.000000,0.000000,0.221913,2,-0.174663,-0.084209
1000013574514531200,22528068700,2.000000,1237492,0.659015,2,-0.022325,-0.065055,0.997632,0.000000,0.000000,0.000000,0.174874,-0.064095,-0.197091,-0.064028,-0.012640,-0.047773,0.998778,-0.029724,0.000000,0.000000,0.229582,3,0.151947,-0.047009,-0.032002,-0.082312,0.996093,0.029724,0.000000,0.000000,0.222274,2,-0.174463,-0.081135
1000013574524540800,22538078300,2.000000,1237493,0.644639,2,-0.022252,-0.062701,0.997784,0.000000,0.000000,0.000000,0.174956,-0.061766,-0.197000,-0.061702,-0.012659,-0.045307,0.998893,-0.029724,0.000000,0.000000,0.229328,3,0.151926,-0.044575,-0.031837,-0.080070,0.996281,0.029724,0.000000,0.000000,0.222002,2,-0.174270,-0.078911
1000013574534526400,22548063900,2.000000,1237494,0.627105,2,-0.022285,-0.060558,0.997916,0.000000,0.000000,0.000000,0.174918,-0.059646,-0.197029,-0.059586,-0.012786,-0.043205,0.998984,-0.029724,0.000000,0.000000,0.228653,3,0.151782,-0.042502,-0.031775,-0.077888,0.996456,0.029724,0.000000,0.000000,0.221876,2,-0.174193,-0.076747
1000013574544648800,22558186300,2.000000,1237495,0.610479,2,-0.022170,-0.058857,0.998020,0.000000,0.000000,0.000000,0.175048,-0.057964,-0.196893,-0.057905,-0.012761,-0.041478,0.999058,-0.029724,0.000000,0.000000,0.228786,3,0.151812,-0.040799,-0.031569,-0.076212,0.996592,0.029724,0.000000,0.000000,0.221391,2,-0.173956,-0.075085
1000013574554652200,22568189700,2.000000,1237496,0.589706,2,-0.022154,-0.057166,0.998119,0.000000,0.000000,0.000000,0.175065,-0.056293,-0.196870,-0.056237,-0.012812,-0.039904,0.999121,-0.029724,0.000000,0.000000,0.228797,3,0.151754,-0.039247,-0.031488,-0.074407,0.996731,0.029724,0.000000,0.000000,0.220773,2,-0.173858,-0.073297
1000013574564631800,22578169300,2.000000,1237497,0.575304,2,-0.022035,-0.055563,0.998212,0.000000,0.000000,0.000000,0.175200,-0.054708,-0.196730,-0.054654,-0.012713,-0.038156,0.999191,-0.029724,0.000000,0.000000,0.228786,3,0.151869,-0.037524,-0.031350,-0.072947,0.996843,0.029724,0.000000,0.000000,0.221165,2,-0.173698,-0.071851
1000013574574650100,22588187600,2.000000,1237498,0.572229,2,-0.021835,-0.055745,0.998206,0.000000,0.000000,0.000000,0.175430,-0.054888,-0.196503,-0.054834,-0.012542,-0.039421,0.999144,-0.029724,0.000000,0.000000,0.228276,3,0.152064,-0.038771,-0.031120,-0.072049,0.996915,0.029724,0.000000,0.000000,0.220877,2,-0.173436,-0.070962
1000013574584649800,22598187300,2.000000,1237499,0.579184,2,-0.021723,-0.055723,0.998210,0.000000,0.000000,0.000000,0.175558,-0.054866,-0.196377,-0.054812,-0.012372,-0.040393,0.999107,-0.029724,0.000000,0.000000,0.227931,3,0.152257,-0.039729,-0.031067,-0.071035,0.996990,0.029724,0.000000,0.000000,0.220828,2,-0.173372,-0.069958
1000013574594644200,22608181700,2.000000,1237500,0.571386,2,-0.021594,-0.054421,0.998285,0.000000,0.000000,0.000000,0.175705,-0.053579,-0.196226,-0.053527,-0.012133,-0.038647,0.999179,-0.029724,0.000000,0.000000,0.227730,3,0.152532,-0.038008,-0.031048,-0.070176,0.997051,0.029724,0.000000,0.000000,0.220945,2,-0.173349,-0.069108
1000013574604780900,22618318400,2.000000,1237501,0.555699,2,-0.021431,-0.052592,0.998386,0.000000,0.000000,0.000000,0.175890,-0.051773,-0.196037,-0.051723,-0.011936,-0.035597,0.999295,-0.029724,0.000000,0.000000,0.226931,3,0.152758,-0.035003,-0.030918,-0.069567,0.997098,0.029724,0.000000,0.000000,0.220405,2,-0.173200,-0.068505
1000013574614774300,22628311800,2.000000,1237502,0.547447,2,-0.021065,-0.050725,0.998490,0.000000,0.000000,0.000000,0.176307,-0.049929,-0.195617,-0.049882,-0.011307,-0.032401,0.999411,-0.029724,0.000000,0.000000,0.225122,3,0.153478,-0.031854,-0.030815,-0.069027,0.997139,0.029724,0.000000,0.000000,0.220157,2,-0.173082,-0.067970
1000013574624761100,22638298600,2.000000,1237503,0.564714,2,-0.020763,-0.049679,0.998549,0.000000,0.000000,0.000000,0.176653,-0.048896,-0.195272,-0.048850,-0.010845,-0.030711,0.999469,-0.029724,0.000000,0.000000,0.222307,3,0.154007,-0.030189,-0.030671,-0.068625,0.997171,0.029724,0.000000,0.000000,0.220269,2,-0.172918,-0.067572
1000013574634814700,22648352200,2.000000,1237504,0.597659,2,-0.020571,-0.048695,0.998602,0.000000,0.000000,0.000000,0.176871,-0.047924,-0.195052,-0.047880,-0.010428,-0.029194,0.999519,-0.029724,0.000000,0.000000,0.222307,3,0.154484,-0.028695,-0.030704,-0.068173,0.997201,0.029724,0.000000,0.000000,0.220363,2,-0.172955,-0.067125
1000013574644769100,22658306600,2.000000,1237505,0.642636,2,-0.020519,-0.047690,0.998651,0.000000,0.000000,0.000000,0.176930,-0.046933,-0.194991,-0.046890,-0.010653,-0.027365,0.999569,-0.029724,0.000000,0.000000,0.223683,3,0.154228,-0.026894,-0.030375,-0.067991,0.997223,0.029724,0.000000,0.000000,0.220140,2,-0.172581,-0.066944
1000013574654774500,22668312000,2.000000,1237506,0.694564,2,-0.020590,-0.046991,0.998683,0.000000,0.000000,0.000000,0.176848,-0.046242,-0.195069,-0.046201,-0.010753,-0.026106,0.999601,-0.029724,0.000000,0.000000,0.222627,3,0.154113,-0.025655,-0.030417,-0.067851,0.997232,0.029724,0.000000,0.000000,0.220156,2,-0.172628,-0.066806
1000013574664877900,22678415400,2.000000,1237507,0.752296,2,-0.020622,-0.046398,0.998710,0.000000,0.000000,0.000000,0.176812,-0.045658,-0.195104,-0.045617,-0.010844,-0.024972,0.999629,-0.029724,0.000000,0.000000,0.222622,3,0.154010,-0.024539,-0.030389,-0.067799,0.997236,0.029724,0.000000,0.000000,0.220420,2,-0.172596,-0.066755
1000013574674905900,22688443400,2.000000,1237508,0.811270,2,-0.020532,-0.045803,0.998739,0.000000,0.000000,0.000000,0.176915,-0.045071,-0.195000,-0.045031,-0.010866,-0.023680,0.999661,-0.029724,0.000000,0.000000,0.222221,3,0.153985,-0.023267,-0.030186,-0.067900,0.997235,0.029724,0.000000,0.000000,0.219705,2,-0.172367,-0.066854
1000013574684895500,22698433000,2.000000,1237509,0.858398,2,-0.020270,-0.045258,0.998770,0.000000,0.000000,0.000000,0.177214,-0.044532,-0.194702,-0.044493,-0.010578,-0.022528,0.999690,-0.029724,0.000000,0.000000,0.221896,3,0.154314,-0.022133,-0.029948,-0.067960,0.997238,0.029724,0.000000,0.000000,0.219640,2,-0.172098,-0.066913
1000013574694918300,22708455800,2.000000,1237510,0.904254,2,-0.020210,-0.044803,0.998791,0.000000,0.000000,0.000000,0.177282,-0.044083,-0.194634,-0.044044,-0.010578,-0.021630,0.999710,-0.029724,0.000000,0.000000,0.221999,3,0.154315,-0.021249,-0.029830,-0.067947,0.997243,0.029724,0.000000,0.000000,0.220195,2,-0.171963,-0.066900
1000013574704892700,22718430200,2.000000,1237511,0.941780,2,-0.020045,-0.044342,0.998815,0.000000,0.000000,0.000000,0.177470,-0.043628,-0.194446,-0.043590,-0.010641,-0.020772,0.999728,-0.029724,0.000000,0.000000,0.222098,3,0.154243,-0.020405,-0.029437,-0.067882,0.997259,0.029724,0.000000,0.000000,0.219092,2,-0.171518,-0.066835
1000013574714889300,22728426800,2.000000,1237512,0.971426,2,-0.019981,-0.044058,0.998829,0.000000,0.000000,0.000000,0.177544,-0.043349,-0.194372,-0.043311,-0.010686,-0.020188,0.999739,-0.029724,0.000000,0.000000,0.222017,3,0.154191,-0.019830,-0.029263,-0.067900,0.997263,0.029724,0.000000,0.000000,0.219252,2,-0.171321,-0.066853
1000013574724880400,22738417900,2.000000,1237513,0.998381,2,-0.019901,-0.043806,0.998842,0.000000,0.000000,0.000000,0.177635,-0.043099,-0.194282,-0.043062,-0.010764,-0.019695,0.999748,-0.029724,0.000000,0.000000,0.221949,3,0.154102,-0.019345,-0.029026,-0.067887,0.997271,0.029724,0.000000,0.000000,0.218829,2,-0.171052,-0.066839
1000013574735061700,22748599200,2.000000,1237514,1.000000,2,-0.019726,-0.043620,0.998853,0.000000,0.000000,0.000000,0.177835,-0.042916,-0.194083,-0.042879,-0.010841,-0.019310,0.999755,-0.029724,0.000000,0.000000,0.222023,3,0.154015,-0.018966,-0.028598,-0.067900,0.997282,0.029724,0.000000,0.000000,0.219290,2,-0.170567,-0.066851
1000013574745014900,22758552400,2.000000,1237515,1.000000,2,-0.019661,-0.043663,0.998853,0.000000,0.000000,0.000000,0.177909,-0.042959,-0.194010,-0.042922,-0.010893,-0.019442,0.999752,-0.029724,0.000000,0.000000,0.221055,3,0.153955,-0.019096,-0.028416,-0.067855,0.997290,0.029724,0.000000,0.000000,0.218872,2,-0.170362,-0.066806
1000013574755012900,22768550400,2.000000,1237516,1.000000,2,-0.019538,-0.043798,0.998849,0.000000,0.000000,0.000000,0.178050,-0.043092,-0.193871,-0.043055,-0.010853,-0.019682,0.999747,-0.029724,0.000000,0.000000,0.221290,3,0.154001,-0.019332,-0.028211,-0.067886,0.997294,0.029724,0.000000,0.000000,0.218979,2,-0.170129,-0.066836
1000013574765000400,22778537900,2.000000,1237517,1.000000,2,-0.019289,-0.043895,0.998850,0.000000,0.000000,0.000000,0.178335,-0.043187,-0.193589,-0.043149,-0.010823,-0.019865,0.999744,-0.029724,0.000000,0.000000,0.221290,3,0.154035,-0.019513,-0.027742,-0.067895,0.997307,0.029724,0.000000,0.000000,0.219074,2,-0.169598,-0.066845
1000013574775013700,22788551200,2.000000,1237518,1.000000,2,-0.019077,-0.043958,0.998851,0.000000,0.000000,0.000000,0.178578,-0.043249,-0.193349,-0.043212,-0.010716,-0.019934,0.999744,-0.029724,0.000000,0.000000,0.220810,3,0.154157,-0.019580,-0.027425,-0.067954,0.997311,0.029724,0.000000,0.000000,0.219068,2,-0.169239,-0.066903
1000013574785015500,22798553000,2.000000,1237519,1.000000,2,-0.018958,-0.043942,0.998854,0.000000,0.000000,0.000000,0.178713,-0.043233,-0.193215,-0.043196,-0.010598,-0.019996,0.999744,-0.029724,0.000000,0.000000,0.220813,3,0.154292,-0.019641,-0.027306,-0.067860,0.997321,0.029724,0.000000,0.000000,0.219148,2,-0.169105,-0.066809
1000013574795140200,22808677700,2.000000,1237520,1.000000,2,-0.018816,-0.043976,0.998855,0.000000,0.000000,0.000000,0.178876,-0.043267,-0.193054,-0.043229,-0.010473,-0.020166,0.999742,-0.029724,0.000000,0.000000,0.220976,3,0.154435,-0.019808,-0.027146,-0.067759,0.997332,0.029724,0.000000,0.000000,0.218447,2,-0.168923,-0.066709
1000013574805140600,22818678100,2.000000,1237521,1.000000,2,-0.018753,-0.044001,0.998855,0.000000,0.000000,0.000000,0.178948,-0.043291,-0.192983,-0.043254,-0.010286,-0.020376,0.999739,-0.029724,0.000000,0.000000,0.221032,3,0.154649,-0.020015,-0.027209,-0.067598,0.997342,0.029724,0.000000,0.000000,0.218669,2,-0.168993,-0.066550
1000013574815128900,22828666400,2.000000,1237522,1.000000,2,-0.018684,-0.043989,0.998857,0.000000,0.000000,0.000000,0.179026,-0.043279,-0.192905,-0.043242,-0.010166,-0.020559,0.999737,-0.029724,0.000000,0.000000,0.220941,3,0.154785,-0.020195,-0.027190,-0.067392,0.997356,0.029724,0.000000,0.000000,0.218832,2,-0.168972,-0.066346
1000013574825125000,22838662500,2.000000,1237523,1.000000,2,-0.018593,-0.044044,0.998857,0.000000,0.000000,0.000000,0.179131,-0.043333,-0.192802,-0.043296,-0.009968,-0.020788,0.999734,-0.029724,0.000000,0.000000,0.221047,3,0.155011,-0.020420,-0.027205,-0.067273,0.997364,0.029724,0.000000,0.000000,0.218944,2,-0.168989,-0.066229
