Frame;CaptureTime;LogTime;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
47596;1E+18;6,37486E+13;VALID;0,3198703;-0,2064308;0,9246996;19,08143;-12,58442;0,138731539;VALID;0,2679722;-0,2377049;0,933642;16,01444;-14,28401;0,137289971;0,824365497;0
47597;1E+18;6,37486E+13;VALID;0,2456796;-0,2006542;0,9483562;14,52367;-11,94652;0,137377903;VALID;0,1992072;-0,2092419;0,957358;11,75438;-12,3288;0,136465922;2;0
47598;1E+18;6,37486E+13;VALID;0,1835917;-0,1872367;0,9650059;10,77175;-10,98046;0,136269808;VALID;0,1433786;-0,1794167;0,9732689;8,380339;-10,44489;0,138366163;2;0
47599;1E+18;6,37486E+13;VALID;0,1295598;-0,1704638;0,9768093;7,555367;-9,899048;0,136360705;VALID;0,1022646;-0,1539464;0,9827728;5,94066;-8,90275;0,136270508;2;0
47600;1E+18;6,37486E+13;VALID;0,1049866;-0,1519742;0,9827928;6,097486;-8,790314;0,135306239;VALID;0,07463916;-0,133924;0,9881768;4,319474;-7,718062;0,135064423;2;0
47601;1E+18;6,37486E+13;VALID;0,09581913;-0,1397543;0,9855391;5,553134;-8,071012;0,135558411;VALID;0,06281725;-0,1225638;0,9904706;3,628931;-7,05409;0,134402514;2;0
47602;1E+18;6,37486E+13;VALID;0,08958742;-0,1322712;0,9871567;5,185558;-7,631724;0,136557713;VALID;0,05541668;-0,1156752;0,99174;3,198261;-6,652842;0,134389475;2;0
47603;1E+18;6,37486E+13;VALID;0,0841172;-0,1269565;0,9883351;4,86472;-7,319839;0,135683626;VALID;0,05234224;-0,1116128;0,9923723;3,019243;-6,417126;0,135190785;2;0
47604;1E+18;6,37486E+13;VALID;0,0826923;-0,1235361;0,9888887;4,780035;-7,120741;0,135683626;VALID;0,05084278;-0,1094265;0,9926937;2,931955;-6,290423;0,134749308;2;0
47605;1E+18;6,37486E+13;VALID;0,08221722;-0,1222812;0,9890842;4,751764;-7,047754;0,134661451;VALID;0,04889465;-0,1088384;0,9928563;2,819336;-6,25587;0,134973809;2;0
47606;1E+18;6,37486E+13;VALID;0,07854306;-0,1218841;0,9894318;4,538735;-7,022655;0,136015549;VALID;0,04913856;-0,1073668;0,9930044;2,832955;-6,171029;0,135573715;2;0
47607;1E+18;6,37486E+13;VALID;0,0703034;-0,113353;0,9910644;4,057609;-6,524852;0,135350943;VALID;0,04092621;-0,09947126;0,9941984;2,357251;-5,713527;0,134775862;2;0
47608;1E+18;6,37486E+13;VALID;0,06207986;-0,09913618;0,9931355;3,576845;-5,700461;0,13107726;VALID;0,03424551;-0,08459916;0,9958264;1,96957;-4,85583;0,134454474;2;0
47609;1E+18;6,37486E+13;VALID;0,05648789;-0,08537378;0,9947464;3,25012;-4,905371;0,132661432;VALID;0,02743412;-0,07353668;0,9969151;1,576326;-4,218739;0,134313539;2;0
47610;1E+18;6,37486E+13;VALID;0,05279807;-0,07410663;0,9958517;3,034867;-4,25584;0,132181123;VALID;0,0231986;-0,06290886;0,9977496;1,33194;-3,607766;0,133917421;2;0
47611;1E+18;6,37486E+13;VALID;0,05079637;-0,06761048;0,9964179;2,918354;-3,881771;0,132230878;VALID;0,02175281;-0,05671648;0,9981533;1,248453;-3,25213;0,133463025;2;0
47612;1E+18;6,37486E+13;VALID;0,04857167;-0,06280539;0,9968432;2,789559;-3,605114;0,13188827;VALID;0,02034495;-0,05173339;0,9984537;1,167323;-2,966043;0,134077713;2;0
47613;1E+18;6,37486E+13;VALID;0,04701921;-0,05998323;0,9970914;2,699861;-3,442662;0,130985633;VALID;0,01961462;-0,04956507;0,9985783;1,12529;-2,84158;0,133868575;2;0
47614;1E+18;6,37486E+13;VALID;0,04619092;-0,05802683;0,9972458;2,651958;-3,330119;0,132508025;VALID;0,01933427;-0,0481743;0,9986518;1,109129;-2,761769;0,133394048;2;0
47615;1E+18;6,37486E+13;VALID;0,04551242;-0,05673316;0,9973515;2,612782;-3,255694;0,132444903;VALID;0,01887717;-0,04701502;0,9987158;1,082844;-2,695236;0,134166017;2;0
47616;1E+18;6,37486E+13;VALID;0,04524522;-0,05605136;0,9974022;2,597331;-3,216488;0,132530138;VALID;0,01868264;-0,04547207;0,9987909;1,071607;-2,606712;0,133684233;2;0
47617;1E+18;6,37486E+13;VALID;0,04496287;-0,0555772;0,9974415;2,581044;-3,189209;0,13204667;VALID;0,01824933;-0,04498214;0,9988211;1,046727;-2,578586;0,133227885;2;0
47618;1E+18;6,37486E+13;VALID;0,04490368;-0,0551623;0,9974672;2,577584;-3,165368;0,132073328;VALID;0,01724883;-0,04456251;0,9988577;0,9893168;-2,55447;0,132148728;2;0
47619;1E+18;6,37486E+13;VALID;0,0442038;-0,05482998;0,9975168;2,537336;-3,146181;0,131840125;VALID;0,01643604;-0,04442327;0,9988776;0,9426889;-2,546448;0,131736711;2;0
47620;1E+18;6,37486E+13;VALID;0,04404087;-0,05432977;0,9975513;2,527909;-3,117428;0,132115379;VALID;0,01612788;-0,04411089;0,9988965;0,9249998;-2,528517;0,132173389;2;0
47621;1E+18;6,37486E+13;VALID;0,04415018;-0,05411986;0,9975579;2,534158;-3,105386;0,130878776;VALID;0,01582723;-0,0440524;0,9989039;0,9077525;-2,52515;0,13178131;2;0
47622;1E+18;6,37486E+13;VALID;0,04413255;-0,05407105;0,9975613;2,533139;-3,102581;0,131320387;VALID;0,01567839;-0,04373423;0,9989201;0,8992031;-2,506895;0,1310381;2;0,072213359
47623;1E+18;6,37486E+13;VALID;0,04436095;-0,05383294;0,9975641;2,546224;-3,088936;0,129930481;VALID;0,01565581;-0,04349619;0,9989309;0,8978984;-2,49324;0,130058452;2;0,114223838
47624;1E+18;6,37486E+13;VALID;0,04424134;-0,05358803;0,9975826;2,53932;-3,074853;0,129880503;VALID;0,01544687;-0,04333628;0,9989411;0,8859079;-2,484061;0,130074456;2;0,132441431
47625;1E+18;6,37486E+13;VALID;0,04431611;-0,05350402;0,9975838;2,543604;-3,070038;0,129448801;VALID;0,01547013;-0,04339355;0,9989383;0,8872442;-2,487346;0,129246086;2;0,159915626
47626;1E+18;6,37486E+13;VALID;0,04432623;-0,05362809;0,9975767;2,544202;-3,077166;0,128757983;VALID;0,01527998;-0,04314935;0,9989518;0,8763286;-2,473332;0,127304643;2;0,326121479
47627;1E+18;6,37486E+13;VALID;0,04451825;-0,05345237;0,9975775;2,555207;-3,067099;0,127844781;VALID;0,01507366;-0,04299563;0,9989616;0,8644891;-2,464508;0,127304643;2;0,559374154
47628;1E+18;6,37486E+13;VALID;0,04472831;-0,05336255;0,997573;2,567259;-3,061969;0,126771912;VALID;0,01475989;-0,04299173;0,9989664;0,8464929;-2,464272;0,124516495;2;0,758090854
47629;1E+18;6,37486E+13;VALID;0,04470904;-0,05333012;0,9975756;2,566148;-3,060104;0,126891613;VALID;0,0143796;-0,04228457;0,9990021;0,8246567;-2,423701;0,126049325;2;0,91943109
47630;1E+18;6,37486E+13;VALID;0,04470826;-0,05326367;0,9975792;2,566094;-3,056287;0,125271246;VALID;0,0143284;-0,04242859;0,9989967;0,8217249;-2,431959;0,123303041;2;1
47631;1E+18;6,37486E+13;VALID;0,04483616;-0,05352936;0,9975592;2,573477;-3,071565;0,125775799;VALID;0,01422609;-0,04248768;0,9989957;0,815859;-2,435344;0,122549281;2;1
47632;1E+18;6,37486E+13;VALID;0,0451497;-0,05359395;0,9975415;2,591494;-3,075318;0,124787405;VALID;0,01407402;-0,04249807;0,9989974;0,807138;-2,435935;0,122549281;2;1
47633;1E+18;6,37486E+13;VALID;0,04522269;-0,05374236;0,9975303;2,595707;-3,083853;0,125800103;VALID;0,01396487;-0,04249821;0,9989989;0,8008776;-2,435939;0,122549281;2;1
47634;1E+18;6,37486E+13;VALID;0,04532726;-0,05386548;0,9975189;2,601731;-3,090939;0,122522339;VALID;0,01359827;-0,04263963;0,998998;0,7798567;-2,444038;0,119767331;2;1
47635;1E+18;6,37486E+13;VALID;0,04560925;-0,05385258;0,9975067;2,617926;-3,090238;0,122484587;VALID;0,0135699;-0,04257372;0,9990011;0,7782274;-2,440257;0,119019359;2;1
47636;1E+18;6,37486E+13;VALID;0,04555401;-0,05381455;0,9975113;2,614748;-3,088046;0,122347072;VALID;0,01356853;-0,04248944;0,9990048;0,7781462;-2,435423;0,119019359;2;1
47637;1E+18;6,37486E+13;VALID;0,04555114;-0,05381878;0,9975112;2,614583;-3,088288;0,12232098;VALID;0,01326716;-0,04255638;0,999006;0,7608637;-2,439252;0,117148906;2;1
47638;1E+18;6,37486E+13;VALID;0,04578106;-0,05376379;0,9975036;2,627782;-3,085162;0,120459706;VALID;0,01292166;-0,04260374;0,9990085;0,7410503;-2,441958;0,115942642;2;1
47639;1E+18;6,37486E+13;VALID;0,04601302;-0,05365743;0,9974987;2,64109;-3,079086;0,119518921;VALID;0,01270629;-0,04261102;0,9990109;0,7286983;-2,442369;0,115253583;2;1
47640;1E+18;6,37486E+13;VALID;0,04638265;-0,05342412;0,9974941;2,662289;-3,065737;0,119146667;VALID;0,01243043;-0,0424927;0,9990194;0,7128735;-2,435574;0,118200876;2;1
47641;1E+18;6,37486E+13;VALID;0,04682818;-0,05336365;0,9974765;2,687872;-3,062328;0,117888957;VALID;0,01211792;-0,04256512;0,9990202;0,6949527;-2,439718;0,114033133;2;1
47642;1E+18;6,37486E+13;VALID;0,0469547;-0,0531549;0,9974818;2,695109;-3,050355;0,11743959;VALID;0,01184319;-0,04244661;0,9990286;0,679193;-2,432913;0,116201527;2;1
47643;1E+18;6,37486E+13;VALID;0,04724463;-0,05303031;0,9974747;2,711744;-3,04324;0,116167001;VALID;0,01158758;-0,04228242;0,9990385;0,6645285;-2,423489;0,115897894;2;1
47644;1E+18;6,37486E+13;VALID;0,04737205;-0,05283499;0,997479;2,719035;-3,032039;0,116246194;VALID;0,01134941;-0,04211219;0,9990484;0,6508645;-2,41372;0,11529696;2;1
47645;1E+18;6,37486E+13;VALID;0,04752211;-0,05264823;0,9974818;2,727628;-3,021333;0,115530699;VALID;0,01120289;-0,04206785;0,9990519;0,6424606;-2,411173;0,114563622;2;1
47646;1E+18;6,37486E+13;VALID;0,04774295;-0,0524653;0,9974808;2,740287;-3,010858;0,11512211;VALID;0,01101978;-0,04196367;0,9990584;0,6319562;-2,405194;0,11390508;2;1
47647;1E+18;6,37486E+13;VALID;0,04792003;-0,05225977;0,9974831;2,750429;-2,999077;0,114557564;VALID;0,01072972;-0,04189083;0,9990646;0,6153194;-2,401009;0,113350935;2;1
47648;1E+18;6,37486E+13;VALID;0,0482357;-0,05211657;0,9974754;2,76854;-2,990898;0,113655053;VALID;0,01056404;-0,0417878;0,9990706;0,6058155;-2,395096;0,112980612;2;1
47649;1E+18;6,37486E+13;VALID;0,04825222;-0,05180632;0,9974908;2,769444;-2,973079;0,112377942;VALID;0,01045056;-0,0416632;0,9990771;0,5993045;-2,387947;0,112465926;2;1
47650;1E+18;6,37486E+13;VALID;0,04827259;-0,05154948;0,9975031;2,770577;-2,958329;0,112377942;VALID;0,01034008;-0,04152683;0,9990839;0,5929648;-2,380124;0,11227385;2;1
47651;1E+18;6,37486E+13;VALID;0,04852936;-0,05147471;0,9974945;2,785315;-2,954071;0,113032028;VALID;0,0101714;-0,04153169;0,9990854;0,5832918;-2,380398;0,111828752;2;1
47652;1E+18;6,37486E+13;VALID;0,04886443;-0,05134474;0,9974848;2,804543;-2,946654;0,115838066;VALID;0,0100318;-0,04146238;0,9990897;0,5752843;-2,37642;0,111320555;2;1
47653;1E+18;6,37486E+13;VALID;0,04906735;-0,05135035;0,9974746;2,8162;-2,947006;0,113032028;VALID;0,00989185;-0,04128927;0,9990982;0,5672542;-2,366489;0,110959947;2;1
47654;1E+18;6,37486E+13;VALID;0,04946433;-0,05123245;0,997461;2,838986;-2,940291;0,114905655;VALID;0,009775285;-0,0411968;0,9991032;0,5605674;-2,361184;0,110812761;2;1
47655;1E+18;6,37486E+13;VALID;0,04958764;-0,05116645;0,9974583;2,846059;-2,936518;0,111291625;VALID;0,009852855;-0,04112043;0,9991056;0,565014;-2,356806;0,110325731;2;1
47656;1E+18;6,37486E+13;VALID;0,04979089;-0,05109423;0,9974519;2,857724;-2,932399;0,110893391;VALID;0,009865759;-0,04099008;0,9991108;0,565751;-2,349331;0,109860204;2;1
47657;1E+18;6,37486E+13;VALID;0,05014881;-0,05104074;0,9974367;2,878276;-2,929379;0,114327863;VALID;0,009894748;-0,04092852;0,9991131;0,567412;-2,345802;0,109182484;2;1
47658;1E+18;6,37486E+13;VALID;0,05030253;-0,05091045;0,9974356;2,887087;-2,921917;0,110438414;VALID;0,009859933;-0,04091604;0,9991139;0,5654152;-2,345085;0,108712442;2;1
47659;1E+18;6,37486E+13;VALID;0,05068577;-0,05092216;0,9974156;2,909103;-2,922647;0,113888718;VALID;0,009711258;-0,04091819;0,9991153;0,5568893;-2,345205;0,109236777;2;1
47660;1E+18;6,37486E+13;VALID;0,05111957;-0,05082196;0,9973986;2,934008;-2,916956;0,11372555;VALID;0,009740802;-0,040944;0,999114;0,558584;-2,346686;0,108466119;2;1
47661;1E+18;6,37486E+13;VALID;0,05147896;-0,05079588;0,9973814;2,954649;-2,915512;0,113970965;VALID;0,009725282;-0,04093381;0,9991145;0,5576938;-2,346101;0,10833355;2;1
47662;1E+18;6,37486E+13;VALID;0,05177296;-0,05071662;0,9973702;2,971527;-2,911003;0,113654792;VALID;0,00967164;-0,04092851;0,9991153;0,5546175;-2,345796;0,108234264;2;1
47663;1E+18;6,37486E+13;VALID;0,05212876;-0,05070251;0,9973524;2,991964;-2,910246;0,113429338;VALID;0,009584465;-0,04094275;0,9991155;0,5496187;-2,346611;0,108282812;2;1
47664;1E+18;6,37486E+13;VALID;0,05240425;-0,0506325;0,9973415;3,00778;-2,906266;0,11296197;VALID;0,009579089;-0,04092038;0,9991165;0,5493099;-2,345328;0,10781303;2;1
47665;1E+18;6,37486E+13;VALID;0,05266665;-0,05063771;0,9973274;3,022855;-2,906606;0,113496058;VALID;0,009659812;-0,04092224;0,9991156;0,5539391;-2,345436;0,107306473;2;1
47666;1E+18;6,37486E+13;VALID;0,05295666;-0,05056864;0,9973156;3,039506;-2,902683;0,113076359;VALID;0,009757317;-0,04092249;0,9991147;0,5595307;-2,345453;0,108076498;2;1
47667;1E+18;6,37486E+13;VALID;0,05316444;-0,05042583;0,9973118;3,05142;-2,89451;0,112809725;VALID;0,009797682;-0,04091379;0,9991146;0,5618453;-2,344954;0,107522674;2;1
47668;1E+18;6,37486E+13;VALID;0,0533227;-0,05030371;0,9973095;3,060493;-2,887518;0,112517685;VALID;0,009824207;-0,04091968;0,9991142;0,5633665;-2,345293;0,107458465;2;1
47669;1E+18;6,37486E+13;VALID;0,05349113;-0,05029795;0,9973007;3,070169;-2,887214;0,112094849;VALID;0,009769308;-0,04090952;0,9991151;0,560218;-2,344709;0,107559867;2;1
47670;1E+18;6,37486E+13;VALID;0,05346697;-0,05032163;0,9973009;3,068785;-2,888571;0,10885521;VALID;0,009718151;-0,04098029;0,9991127;0,557286;-2,348766;0,106847875;2;1
47671;1E+18;6,37486E+13;VALID;0,05347808;-0,05029299;0,9973017;3,069419;-2,886927;0,108078584;VALID;0,009659591;-0,04098421;0,9991131;0,5539278;-2,34899;0,107149825;2;1
47672;1E+18;6,37486E+13;VALID;0,05347001;-0,05032477;0,9973006;3,06896;-2,888752;0,108193941;VALID;0,009621424;-0,04100161;0,9991127;0,5517395;-2,349987;0,107240789;2;1
47673;1E+18;6,37486E+13;VALID;0,05341228;-0,05031974;0,9973039;3,065643;-2,888453;0,107872091;VALID;0,009570838;-0,04101707;0,9991126;0,5488389;-2,350873;0,107288688;2;1
47674;1E+18;6,37486E+13;VALID;0,0534317;-0,05032943;0,9973024;3,06676;-2,889013;0,107754216;VALID;0,009530545;-0,04114086;0,9991079;0,546531;-2,35797;0,106584981;2;1
47675;1E+18;6,37486E+13;VALID;0,0534501;-0,05035255;0,9973002;3,067821;-2,890344;0,107793085;VALID;0,01004926;-0,04114656;0,9991026;0,5762782;-2,358309;0,107099354;2;1
47676;1E+18;6,37486E+13;VALID;0,05338195;-0,05045767;0,9972985;3,063921;-2,896373;0,107406542;VALID;0,009868734;-0,04121371;0,9991016;0,5659268;-2,362156;0,107159466;2;1
47677;1E+18;6,37486E+13;VALID;0,05344957;-0,05044823;0,9972954;3,067805;-2,895841;0,10758099;VALID;0,009733946;-0,04128312;0,9991001;0,5581987;-2,366133;0,106803954;2;1
47678;1E+18;6,37486E+13;VALID;0,05347303;-0,05039424;0,9972969;3,069144;-2,892743;0,107637517;VALID;0,01028219;-0,04125609;0,9990957;0,5896384;-2,364596;0,106856644;2;1
47679;1E+18;6,37486E+13;VALID;0,05357479;-0,0503918;0,9972916;3,07499;-2,892618;0,107530504;VALID;0,0100447;-0,04136121;0,9990938;0,5760213;-2,370618;0,10676387;2;1
47680;1E+18;6,37486E+13;VALID;0,05349989;-0,05037279;0,9972965;3,070684;-2,891515;0,10796845;VALID;0,01060203;-0,04138541;0,999087;0,6079836;-2,37202;0,106780589;2;1
47681;1E+18;6,37486E+13;VALID;0,05356665;-0,05042268;0,9972904;3,074527;-2,894391;0,107271463;VALID;0,01111274;-0,04140545;0,9990806;0,6372726;-2,373183;0,10702695;2;1
47682;1E+18;6,37486E+13;VALID;0,05365219;-0,05035556;0,9972892;3,079431;-2,890549;0,107286207;VALID;0,01161295;-0,04143089;0,9990739;0,6659596;-2,374655;0,106166534;2;1
47683;1E+18;6,37486E+13;VALID;0,05371508;-0,05037441;0,9972849;3,083047;-2,891642;0,107283078;VALID;0,01208617;-0,04148549;0,999066;0,6931003;-2,3778;0,106567949;2;1
47684;1E+18;6,37486E+13;VALID;0,05375548;-0,05036446;0,9972832;3,085366;-2,891076;0,107087068;VALID;0,01153261;-0,04169592;0,9990638;0,6613599;-2,389852;0,106564015;2;1
47685;1E+18;6,37486E+13;VALID;0,05388288;-0,0503791;0,9972756;3,092689;-2,891937;0,107030936;VALID;0,01113797;-0,04182925;0,9990627;0,6387308;-2,397487;0,106397137;2;1
47686;1E+18;6,37486E+13;VALID;0,05392504;-0,05041272;0,9972716;3,095116;-2,893875;0,106860749;VALID;0,0107265;-0,04197354;0,9990612;0,6151368;-2,405752;0,106864594;2;1
47687;1E+18;6,37486E+13;VALID;0,05398257;-0,0504026;0,997269;3,09842;-2,893303;0,110558748;VALID;0,01038812;-0,04211516;0,9990588;0,5957346;-2,413865;0,106310487;2;1
47688;1E+18;6,37486E+13;VALID;0,05419403;-0,05051915;0,9972516;3,110587;-2,900032;0,110808186;VALID;0,01012109;-0,04192455;0,9990695;0,580416;-2,402927;0,106432565;2;1
47689;1E+18;6,37486E+13;VALID;0,0539965;-0,05119666;0,9972278;3,099345;-2,938927;0,110444091;VALID;0,009821182;-0,04178563;0,9990783;0,5632132;-2,394953;0,105872139;2;1
47690;1E+18;6,37486E+13;VALID;0,05351448;-0,07545223;0,9957124;3,076397;-4,333428;0,088711299;VALID;0,01020015;-0,04604765;0,9988872;0,5850565;-2,639407;0,099223502;0,938399613;0,998169601
47691;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47692;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47693;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47694;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47695;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47696;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47697;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47698;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47699;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47700;1E+18;6,37486E+13;INVALID;;;;0;0;;INVALID;;;;0;0;;;
47701;1E+18;6,37486E+13;INVALID;;;;0;0;;VALID;0,01020015;-0,04604765;0,9988872;0,5850565;-2,639407;0,087965891;2;0
47702;1E+18;6,37486E+13;VALID;0,05351448;-0,07545223;0,9957124;3,076397;-4,333428;0,101522446;VALID;0,01020015;-0,04604765;0,9988872;0,5850565;-2,639407;0,094888344;0,938399613;0
47703;1E+18;6,37486E+13;VALID;0,05351448;-0,07545223;0,9957124;3,076397;-4,333428;0,103071667;VALID;0,01000973;-0,04897032;0,9987501;0,5742137;-2,807056;0,099204972;2;0
47704;1E+18;6,37486E+13;VALID;0,05271548;-0,06987768;0,9961617;3,029187;-4,01255;0,105146967;VALID;0,007733417;-0,04656336;0,9988854;0,4435777;-2,668929;0,103013024;2;0
47705;1E+18;6,37486E+13;VALID;0,05182541;-0,06693454;0,9964105;2,977391;-3,843108;0,104727581;VALID;0,005844154;-0,04563208;0,9989412;0,3351965;-2,615479;0,101894081;2;0
47706;1E+18;6,37486E+13;VALID;0,05118576;-0,06513526;0,9965628;2,94026;-3,739528;0,105543062;VALID;0,004098963;-0,04430268;0,9990097;0,2350847;-2,539209;0,105486706;2;0
47707;1E+18;6,37486E+13;VALID;0,05057821;-0,06236225;0,9967712;2,904814;-3,580002;0,105443187;VALID;0,002159833;-0,04301257;0,9990722;0,1238641;-2,465205;0,107156523;2;0
47708;1E+18;6,37486E+13;VALID;0,05026369;-0,05902211;0,9969904;2,886147;-3,387972;0,105631471;VALID;0,000996323;-0,04112217;0,9991536;0,05713343;-2,356792;0,107156523;1,066781282;0
47709;1E+18;6,37486E+13;VALID;0,0500755;-0,05572838;0,9971895;2,874786;-3,198673;0,105455264;VALID;0,000623082;-0,0392957;0,9992274;0,03572756;-2,252058;0,107156523;2;0
47710;1E+18;6,37486E+13;VALID;0,04980832;-0,05276541;0,997364;2,858974;-3,028402;0,105503194;VALID;0,000394144;-0,03695643;0,9993168;0,02259823;-2,11793;0,107156523;2;0
47711;1E+18;6,37486E+13;VALID;0,04943399;-0,050505;0,9974996;2,837137;-2,898502;0,105614945;VALID;0,000418555;-0,03443245;0,9994069;0,02399568;-1,973224;0,107156523;2;0
47712;1E+18;6,37486E+13;VALID;0,0490603;-0,04864589;0,9976104;2,815413;-2,791669;0,105993278;VALID;0,000567913;-0,03251266;0,9994712;0,03255623;-1,863167;0,107561372;2;0
47713;1E+18;6,37486E+13;VALID;0,04872142;-0,04735234;0,9976893;2,795776;-2,717334;0,105923273;VALID;0,000797495;-0,03084735;0,9995238;0,04571486;-1,767704;0,107561372;2;0
47714;1E+18;6,37486E+13;VALID;0,04846738;-0,04629987;0,9977511;2,781049;-2,65686;0,105956197;VALID;-0,000108584;-0,03056016;0,9995329;-0,006224317;-1,751241;0,105989791;2;0
47715;1E+18;6,37486E+13;VALID;0,04829014;-0,04563413;0,9977903;2,770787;-2,618608;0,106120311;VALID;-0,000546894;-0,03042559;0,9995369;-0,03134923;-1,743527;0,106942236;2;0
47716;1E+18;6,37486E+13;VALID;0,04805194;-0,04516226;0,9978233;2,757049;-2,591483;0,106211491;VALID;-0,000876153;-0,03020295;0,9995434;-0,05022278;-1,730766;0,106760882;2;0
47717;1E+18;6,37486E+13;VALID;0,04792177;-0,0447062;0,9978501;2,749518;-2,565279;0,106429212;VALID;-0,001200177;-0,03022168;0,9995425;-0,06879654;-1,73184;0,106650494;2;0
47718;1E+18;6,37486E+13;VALID;0,047828;-0,04452673;0,9978626;2,744112;-2,554964;0,106238306;VALID;-0,001549463;-0,03026688;0,9995406;-0,08881845;-1,734432;0,107465819;2;0
47719;1E+18;6,37486E+13;VALID;0,04769149;-0,04438657;0,9978754;2,736257;-2,546899;0,106483646;VALID;-0,001797705;-0,03046819;0,9995341;-0,1030488;-1,745971;0,106780797;2;0
47720;1E+18;6,37486E+13;VALID;0,04759039;-0,04429989;0,9978841;2,730442;-2,54191;0,106532879;VALID;-0,002145295;-0,03051786;0,9995319;-0,1229737;-1,74882;0,107558675;2;0
47721;1E+18;6,37486E+13;VALID;0,04749791;-0,04426762;0,9978899;2,725127;-2,540046;0,107172146;VALID;-0,00239304;-0,03070743;0,9995255;-0,1371759;-1,759688;0,107207738;2;0,830839992
47722;1E+18;6,37486E+13;VALID;0,04741646;-0,04421847;0,997896;2,720445;-2,537214;0,107021093;VALID;-0,002562011;-0,03079981;0,9995223;-0,1468623;-1,764984;0,107260428;2;0,850024045
47723;1E+18;6,37486E+13;VALID;0,04733026;-0,04419528;0,9979011;2,715493;-2,535872;0,1076096;VALID;-0,002767217;-0,03085119;0,9995202;-0,1586256;-1,76793;0,107685581;2;0,909349144
47724;1E+18;6,37486E+13;VALID;0,04718843;-0,04419469;0,9979079;2,70735;-2,535821;0,107560277;VALID;-0,002879148;-0,03100038;0,9995152;-0,1650426;-1,776483;0,107763328;2;0,941472769
47725;1E+18;6,37486E+13;VALID;0,04714345;-0,04431691;0,9979045;2,704782;-2,542833;0,107692704;VALID;-0,002939102;-0,03109131;0,9995123;-0,1684798;-1,781696;0,107906424;2;0,967998207
47726;1E+18;6,37486E+13;VALID;0,04710377;-0,04476498;0,9978864;2,702558;-2,568555;0,107971363;VALID;-0,003009419;-0,03115848;0,9995099;-0,172511;-1,785546;0,108344682;2;0,998630524
47727;1E+18;6,37486E+13;VALID;0,04702654;-0,04512927;0,9978737;2,698168;-2,589462;0,108002782;VALID;-0,003176558;-0,03123645;0,999507;-0,1820925;-1,790017;0,108233809;2;1
47728;1E+18;6,37486E+13;VALID;0,04693701;-0,0455646;0,9978581;2,69308;-2,614447;0,108292818;VALID;-0,00316749;-0,03128137;0,9995056;-0,181573;-1,792592;0,108358197;2;1
47729;1E+18;6,37486E+13;VALID;0,04690363;-0,04611471;0,9978344;2,691231;-2,64603;0,108786575;VALID;-0,003094465;-0,03137255;0,999503;-0,1773874;-1,797818;0,109133944;2;1
47730;1E+18;6,37486E+13;VALID;0,04694184;-0,04657448;0,9978113;2,693483;-2,672435;0,109112777;VALID;-0,003048105;-0,03160841;0,9994957;-0,1747311;-1,811339;0,109358966;2;1
47731;1E+18;6,37486E+13;VALID;0,04697632;-0,04708292;0,9977857;2,695527;-2,701635;0,109317169;VALID;-0,002998047;-0,03186941;0,9994875;-0,171863;-1,8263;0,109186284;2;1
47732;1E+18;6,37486E+13;VALID;0,04689162;-0,04777614;0,9977568;2,690753;-2,741432;0,108629137;VALID;-0,003048434;-0,03227048;0,9994745;-0,1747537;-1,849292;0,109729297;2;1
47733;1E+18;6,37486E+13;VALID;0,04685353;-0,04832454;0,9977322;2,688636;-2,772918;0,109504707;VALID;-0,003012366;-0,03280491;0,9994572;-0,1726891;-1,879929;0,109512255;2;1
47734;1E+18;6,37486E+13;VALID;0,04681383;-0,04897264;0,9977024;2,686441;-2,810132;0,108860485;VALID;-0,003073141;-0,03328855;0,9994411;-0,1761759;-1,907655;0,109270729;2;1
47735;1E+18;6,37486E+13;VALID;0,04665384;-0,04965646;0,9976761;2,677344;-2,849381;0,109059043;VALID;-0,003114449;-0,03379597;0,9994239;-0,1785471;-1,936744;0,109636821;2;1
47736;1E+18;6,37486E+13;VALID;0,04662972;-0,05030885;0,9976445;2,676046;-2,886845;0,108731389;VALID;-0,003199512;-0,03430836;0,9994062;-0,1834268;-1,96612;0,109707601;1,082997441;1
47737;1E+18;6,37486E+13;VALID;0,04654409;-0,05078191;0,9976246;2,671193;-2,914002;0,109483615;VALID;-0,003263965;-0,0348722;0,9993864;-0,1871256;-1,998446;0,109784141;2;1
