Frame;CaptureTime;LogTime;HMDPosition_x;HMDPosition_y;HMDPosition_z;HMDRotation_x;HMDRotation_y;HMDRotation_z;HeadForward_x;HeadForward_y;HeadForward_z;seq;GazeStatus;CombinedGazeForward_x;CombinedGazeForward_y;CombinedGazeForward_z;CombinedGazePosition_x;CombinedGazePosition_y;CombinedGazePosition_z;GazeAngle_x;GazeAngle_y;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftEyePosition_x;LeftEyePosition_y;LeftEyePosition_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightEyePosition_x;RightEyePosition_y;RightEyePosition_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
38328;1000776382409251800;63748134143890;1,797615;1,212456;-0,4178208;355,8884;23,26833;1,693991;0,3940211;0,3940211;0,3940211;2;VALID;0,4485851;0,1616949;0,8789915;0,03112125;0;0;27,03707;10,42332;INVALID;;;;;;;0;0;;VALID;0,4485851;0,1616949;0,8789915;0,03112125;0;0;27,03707;10,42332;0,214151412248611;2;0
38329;1000776382419236100;63748134143891;1,797615;1,212456;-0,4178208;355,8884;23,26833;1,693991;0,3940211;0,3940211;0,3940211;2;VALID;0,458547;0,1589348;0,8743423;0,03112125;0;0;27,67467;10,30253;INVALID;;;;;;;0;0;;VALID;0,458547;0,1589348;0,8743423;0,03112125;0;0;27,67467;10,30253;0,214394837617874;2;0
38330;1000776382429231300;63748134143907;1,797591;1,212469;-0,4178349;355,8876;23,2833;1,707183;0,39426;0,39426;0,39426;2;VALID;0,4646434;0,1571815;0,8714359;0,03112125;0;0;28,06622;10,22454;INVALID;;;;;;;0;0;;VALID;0,4646434;0,1571815;0,8714359;0,03112125;0;0;28,06622;10,22454;0,214523941278458;2;0
38331;1000776382439256500;63748134143907;1,797591;1,212469;-0,4178349;355,8876;23,2833;1,707183;0,39426;0,39426;0,39426;2;VALID;0,4688144;0,1561895;0,8693779;0,03112125;0;0;28,33588;10,18492;INVALID;;;;;;;0;0;;VALID;0,4688144;0,1561895;0,8693779;0,03112125;0;0;28,33588;10,18492;0,214369967579842;2;0,129802480340004
38332;1000776382449360100;63748134143923;1,797586;1,212489;-0,4178292;355,8771;23,28063;1,717913;0,3942122;0,3942122;0,3942122;2;VALID;0,4711065;0,1556436;0,868236;0,03112125;0;0;28,48434;10,16313;INVALID;;;;;;;0;0;;VALID;0,4711065;0,1556436;0,868236;0,03112125;0;0;28,48434;10,16313;0,212267339229584;2;0,251436740159988
38333;1000776382459357600;63748134143941;1,797562;1,212526;-0,4178262;355,8661;23,28286;1,733199;0,3942423;0,3942423;0,3942423;2;VALID;0,4728233;0,154941;0,8674281;0,03112125;0;0;28,5942;10,12743;INVALID;;;;;;;0;0;;VALID;0,4728233;0,154941;0,8674281;0,03112125;0;0;28,5942;10,12743;0,213666349649429;2;0,33142164349556
38334;1000776382469362000;63748134143942;1,797562;1,212526;-0,4178262;355,8661;23,28286;1,733199;0,3942423;0,3942423;0,3942423;2;VALID;0,4735709;0,1544227;0,8671126;0,03112125;0;0;28,64103;10,09785;INVALID;;;;;;;0;0;;VALID;0,4735709;0,1544227;0,8671126;0,03112125;0;0;28,64103;10,09785;0,213723883032799;2;0,412609189748764
38335;1000776382479364700;63748134143957;1,797532;1,212562;-0,4178056;355,8586;23,27462;1,73329;0,3941068;0,3941068;0,3941068;2;VALID;0,4738725;0,1537625;0,8670651;0,03112125;0;0;28,65769;10,0561;INVALID;;;;;;;0;0;;VALID;0,4738725;0,1537625;0,8670651;0,03112125;0;0;28,65769;10,0561;0,213465765118599;2;0,458434373140335
38336;1000776382489388400;63748134143973;1,79743;1,212689;-0,4177588;355,8416;23,25834;1,735178;0,3938381;0,3938381;0,3938381;2;VALID;0,473538;0,1531599;0,8673545;0,03112125;0;0;28,63263;10,01421;INVALID;;;;;;;0;0;;VALID;0,473538;0,1531599;0,8673545;0,03112125;0;0;28,63263;10,01421;0,213843166828156;2;0,463904827833176
38337;1000776382499453400;63748134143973;1,79743;1,212689;-0,4177588;355,8416;23,25834;1,735178;0,3938381;0,3938381;0,3938381;2;VALID;0,4735012;0,152629;0,8674682;0,03112125;0;0;28,6276;9,978921;INVALID;;;;;;;0;0;;VALID;0,4735012;0,152629;0,8674682;0,03112125;0;0;28,6276;9,978921;0,213250696659088;2;0,46870893239975
38338;1000776382509384900;63748134143990;1,797381;1,21276;-0,4177617;355,8376;23,23975;1,738341;0,3935387;0,3935387;0,3935387;2;VALID;0,4734216;0,1520073;0,8676208;0,03112125;0;0;28,61931;9,937369;INVALID;;;;;;;0;0;;VALID;0,4734216;0,1520073;0,8676208;0,03112125;0;0;28,61931;9,937369;0,213221073150635;2;0,48478639125824
38339;1000776382519522600;63748134143990;1,797381;1,21276;-0,4177617;355,8376;23,23975;1,738341;0,3935387;0,3935387;0,3935387;2;VALID;0,4736565;0,1514279;0,8675939;0,03112125;0;0;28,63201;9,900543;INVALID;;;;;;;0;0;;VALID;0,4736565;0,1514279;0,8675939;0,03112125;0;0;28,63201;9,900543;0,213680982589722;2;0,538553655147552
38340;1000776382529484500;63748134144006;1,797283;1,212759;-0,4177773;355,8237;23,23166;1,745305;0,3934023;0,3934023;0,3934023;2;VALID;0,4736897;0,1506259;0,8677154;0,03112125;0;0;28,63032;9,847786;INVALID;;;;;;;0;0;;VALID;0,4736897;0,1506259;0,8677154;0,03112125;0;0;28,63032;9,847786;0,213329195976257;2;0,532526075839996
38341;1000776382539485700;63748134144023;1,797263;1,212744;-0,4179249;355,8027;23,21332;1,764696;0,3930984;0,3930984;0,3930984;2;VALID;0,4736545;0,149723;0,8678908;0,03112125;0;0;28,62366;9,787963;INVALID;;;;;;;0;0;;VALID;0,4736545;0,149723;0,8678908;0,03112125;0;0;28,62366;9,787963;0,213220477104187;2;0,538023114204407
38342;1000776382549486300;63748134144024;1,797263;1,212744;-0,4179249;355,8027;23,21332;1,764696;0,3930984;0,3930984;0,3930984;2;VALID;0,4738244;0,1490595;0,8679123;0,03112125;0;0;28,63171;9,745181;INVALID;;;;;;;0;0;;VALID;0,4738244;0,1490595;0,8679123;0,03112125;0;0;28,63171;9,745181;0,213334664702415;2;0,549322843551636
38343;1000776382559486800;63748134144040;1,797192;1,212789;-0,4179491;355,7879;23,20423;1,775054;0,3929455;0,3929455;0,3929455;2;VALID;0,4732685;0,1488214;0,8682564;0,03112125;0;0;28,59388;9,726132;INVALID;;;;;;;0;0;;VALID;0,4732685;0,1488214;0,8682564;0,03112125;0;0;28,59388;9,726132;0,212502360343933;2;0,592709600925446
38344;1000776382569556800;63748134144040;1,797192;1,212789;-0,4179491;355,7879;23,20423;1,775054;0,3929455;0,3929455;0,3929455;2;VALID;0,4724305;0,1478503;0,8688784;0,03112125;0;0;28,53401;9,657079;INVALID;;;;;;;0;0;;VALID;0,4724305;0,1478503;0,8688784;0,03112125;0;0;28,53401;9,657079;0,215393826365471;2;0,606880784034729
38345;1000776382579620100;63748134144056;1,797072;1,212775;-0,4179614;355,7711;23,19662;1,784989;0,3928152;0,3928152;0,3928152;2;VALID;0,4697829;0,1477252;0,870334;0,03112125;0;0;28,35898;9,633224;INVALID;;;;;;;0;0;;VALID;0,4697829;0,1477252;0,870334;0,03112125;0;0;28,35898;9,633224;0,211972773075104;2;0,574700653553009
38346;1000776382589629200;63748134144074;1,797126;1,212729;-0,4182385;355,7432;23,20029;1,784719;0,3928599;0,3928599;0,3928599;2;VALID;0,4661354;0,1478405;0,8722734;0,03112125;0;0;28,11967;9,619569;INVALID;;;;;;;0;0;;VALID;0,4661354;0,1478405;0,8722734;0,03112125;0;0;28,11967;9,619569;0,211939483880997;2;0,527119815349579
38347;1000776382599677600;63748134144075;1,797126;1,212729;-0,4182385;355,7432;23,20029;1,784719;0,3928599;0,3928599;0,3928599;2;VALID;0,4635648;0,1478513;0,8736405;0,03112125;0;0;27,95099;9,605487;INVALID;;;;;;;0;0;;VALID;0,4635648;0,1478513;0,8736405;0,03112125;0;0;27,95099;9,605487;0,211819499731064;2;0,582941174507141
38348;1000776382609624200;63748134144090;1,797126;1,212691;-0,4182723;355,7315;23,21423;1,790009;0,3930768;0,3930768;0,3930768;2;VALID;0,4627392;0,1475953;0,8741213;0,03112125;0;0;27,89569;9,583989;INVALID;;;;;;;0;0;;VALID;0,4627392;0,1475953;0,8741213;0,03112125;0;0;27,89569;9,583989;0,212027460336685;2;0,731131374835968
38349;1000776382619614200;63748134144090;1,797126;1,212691;-0,4182723;355,7315;23,21423;1,790009;0,3930768;0,3930768;0,3930768;2;VALID;0,4646877;0,1464661;0,8732772;0,03112125;0;0;28,01831;9,521034;INVALID;;;;;;;0;0;;VALID;0,4646877;0,1464661;0,8732772;0,03112125;0;0;28,01831;9,521034;0,211900517344475;2;0,796627819538116
38350;1000776382629604500;63748134144107;1,797088;1,212632;-0,4184322;355,7151;23,2072;1,816324;0,392956;0,392956;0,392956;2;VALID;0,4660929;0,1457569;0,8726467;0,03112125;0;0;28,1073;9,482495;INVALID;;;;;;;0;0;;VALID;0,4660929;0,1457569;0,8726467;0,03112125;0;0;28,1073;9,482495;0,212311580777168;2;0,840460658073425
38351;1000776382639729000;63748134144107;1,797088;1,212632;-0,4184322;355,7151;23,2072;1,816324;0,392956;0,392956;0,392956;2;VALID;0,4675505;0,1452391;0,8719531;0,03112125;0;0;28,20068;9,456799;INVALID;;;;;;;0;0;;VALID;0,4675505;0,1452391;0,8719531;0,03112125;0;0;28,20068;9,456799;0,211101397871971;2;0,853683173656464
38352;1000776382649736700;63748134144123;1,797028;1,212698;-0,4184074;355,704;23,21242;1,822025;0,3930338;0,3930338;0,3930338;2;VALID;0,4687406;0,1450956;0,8713378;0,03112125;0;0;28,27826;9,454172;INVALID;;;;;;;0;0;;VALID;0,4687406;0,1450956;0,8713378;0,03112125;0;0;28,27826;9,454172;0,211101397871971;2;0,863364100456238
38353;1000776382659734000;63748134144140;1,796973;1,212703;-0,4184451;355,6937;23,20651;1,83176;0,3929339;0,3929339;0,3929339;2;VALID;0,469059;0,1453423;0,8711253;0,03112125;0;0;28,30032;9,472226;INVALID;;;;;;;0;0;;VALID;0,469059;0,1453423;0,8711253;0,03112125;0;0;28,30032;9,472226;0,211743369698524;2;0,870631992816925
38354;1000776382669736300;63748134144140;1,796973;1,212703;-0,4184451;355,6937;23,20651;1,83176;0,3929339;0,3929339;0,3929339;2;VALID;0,4689498;0,1455896;0,8711428;0,03112125;0;0;28,29428;9,48786;INVALID;;;;;;;0;0;;VALID;0,4689498;0,1455896;0,8711428;0,03112125;0;0;28,29428;9,48786;0,212030008435249;2;0,877171158790588
38355;1000776382679741400;63748134144156;1,79703;1,21273;-0,4185067;355,6948;23,19829;1,83222;0,392803;0,392803;0,392803;2;VALID;0,4686211;0,14578;0,8712878;0,03112125;0;0;28,27353;9,498493;INVALID;;;;;;;0;0;;VALID;0,4686211;0,14578;0,8712878;0,03112125;0;0;28,27353;9,498493;0,209569483995438;2;0,882054686546326
38356;1000776382689744200;63748134144173;1,797006;1,212659;-0,4186521;355,6954;23,18488;1,844883;0,3925888;0,3925888;0,3925888;2;VALID;0,4684194;0,1458155;0,8713903;0,03112125;0;0;28,26044;9,499667;INVALID;;;;;;;0;0;;VALID;0,4684194;0,1458155;0,8713903;0,03112125;0;0;28,26044;9,499667;0,209569483995438;2;0,886568784713745
38357;1000776382699870000;63748134144174;1,797006;1,212659;-0,4186521;355,6954;23,18488;1,844883;0,3925888;0,3925888;0,3925888;2;VALID;0,4683517;0,1455353;0,8714736;0,03112125;0;0;28,2547;9,480853;INVALID;;;;;;;0;0;;VALID;0,4683517;0,1455353;0,8714736;0,03112125;0;0;28,2547;9,480853;0,209569483995438;2;0,891511619091034
38358;1000776382709874100;63748134144190;1,797053;1,212664;-0,4186402;355,6873;23,16118;1,874129;0,3922054;0,3922054;0,3922054;2;VALID;0,4687813;0,1452712;0,8712866;0,03112125;0;0;28,28173;9,465955;INVALID;;;;;;;0;0;;VALID;0,4687813;0,1452712;0,8712866;0,03112125;0;0;28,28173;9,465955;0,209569483995438;2;0,892773032188416
38359;1000776382719864700;63748134144191;1,797053;1,212664;-0,4186402;355,6873;23,16118;1,874129;0,3922054;0,3922054;0,3922054;2;VALID;0,469074;0,1449073;0,8711897;0,03112125;0;0;28,29932;9,443701;INVALID;;;;;;;0;0;;VALID;0,469074;0,1449073;0,8711897;0,03112125;0;0;28,29932;9,443701;0,209569483995438;2;0,897569477558136
38360;1000776382729856300;63748134144207;1,797073;1,212728;-0,4186541;355,6889;23,14943;1,8708;0,3920182;0,3920182;0,3920182;2;VALID;0,469072;0,1448812;0,8711951;0,03112125;0;0;28,29907;9,441971;INVALID;;;;;;;0;0;;VALID;0,469072;0,1448812;0,8711951;0,03112125;0;0;28,29907;9,441971;0,211630508303642;2;0,910369992256165
38361;1000776382739912500;63748134144224;1,797069;1,212698;-0,418622;355,7;23,16846;1,856443;0,3923285;0,3923285;0,3923285;2;VALID;0,4692248;0,1449194;0,8711064;0,03112125;0;0;28,3093;9,445362;INVALID;;;;;;;0;0;;VALID;0,4692248;0,1449194;0,8711064;0,03112125;0;0;28,3093;9,445362;0,213361456990242;2;0,917596876621246
38362;1000776382749866800;63748134144224;1,797069;1,212698;-0,418622;355,7;23,16846;1,856443;0,3923285;0,3923285;0,3923285;2;VALID;0,4697668;0,144823;0,8708304;0,03112125;0;0;28,34451;9,442133;INVALID;;;;;;;0;0;;VALID;0,4697668;0,144823;0,8708304;0,03112125;0;0;28,34451;9,442133;0,214009344577789;2;0,91874223947525
38363;1000776382759859700;63748134144240;1,797078;1,212667;-0,418528;355,7171;23,17469;1,860291;0,3924369;0,3924369;0,3924369;2;VALID;0,4701096;0,1450549;0,8706067;0,03112125;0;0;28,36813;9,459361;INVALID;;;;;;;0;0;;VALID;0,4701096;0,1450549;0,8706067;0,03112125;0;0;28,36813;9,459361;0,213821738958359;2;0,932423055171967
38364;1000776382769988600;63748134144240;1,797078;1,212667;-0,418528;355,7171;23,17469;1,860291;0,3924369;0,3924369;0,3924369;2;VALID;0,4705476;0,145207;0,8703447;0,03112125;0;0;28,39765;9,471898;INVALID;;;;;;;0;0;;VALID;0,4705476;0,145207;0,8703447;0,03112125;0;0;28,39765;9,471898;0,213088318705559;2;0,968110144138336
38365;1000776382779997700;63748134144256;1,797003;1,212634;-0,4185477;355,7177;23,18077;1,867467;0,3925346;0,3925346;0,3925346;2;VALID;0,4713673;0,1452051;0,8699014;0,03112125;0;0;28,45162;9,476521;INVALID;;;;;;;0;0;;VALID;0,4713673;0,1452051;0,8699014;0,03112125;0;0;28,45162;9,476521;0,213439449667931;2;1
38366;1000776382789989900;63748134144273;1,796991;1,212606;-0,418567;355,7401;23,19885;1,870552;0,3928352;0,3928352;0,3928352;2;VALID;0,4717468;0,1452367;0,8696904;0,03112125;0;0;28,47676;9,480801;INVALID;;;;;;;0;0;;VALID;0,4717468;0,1452367;0,8696904;0,03112125;0;0;28,47676;9,480801;0,213439449667931;2;1
38367;1000776382799992500;63748134144273;1,796991;1,212606;-0,418567;355,7401;23,19885;1,870552;0,3928352;0,3928352;0,3928352;2;VALID;0,4712538;0,1451317;0,8699751;0,03112125;0;0;28,44381;9,471029;INVALID;;;;;;;0;0;;VALID;0,4712538;0,1451317;0,8699751;0,03112125;0;0;28,44381;9,471029;0,213949143886566;2;1
38369;1000776382819990100;63748134144288;1,79707;1,212509;-0,4186546;355,7475;23,211;1,874607;0,3930334;0,3930334;0,3930334;2;VALID;0,4701346;0,1447107;0,8706505;0,03112125;0;0;28,36819;9,436853;INVALID;;;;;;;0;0;;VALID;0,4701346;0,1447107;0,8706505;0,03112125;0;0;28,36819;9,436853;0,213272467255592;2;1
38370;1000776382830113100;63748134144306;1,796999;1,21247;-0,4185956;355,7501;23,19359;1,879676;0,3927561;0,3927561;0,3927561;2;VALID;0,4700668;0,1441801;0,8707751;0,03112125;0;0;28,36131;9,401554;INVALID;;;;;;;0;0;;VALID;0,4700668;0,1441801;0,8707751;0,03112125;0;0;28,36131;9,401554;0,213581711053848;2;1
38371;1000776382840137400;63748134144322;1,796942;1,212458;-0,4186121;355,7479;23,1856;1,879159;0,3926272;0,3926272;0,3926272;2;VALID;0,4700449;0,1436154;0,8708802;0,03112125;0;0;28,35731;9,364268;INVALID;;;;;;;0;0;;VALID;0,4700449;0,1436154;0,8708802;0,03112125;0;0;28,35731;9,364268;0,213581711053848;2;1
38372;1000776382850180900;63748134144323;1,796942;1,212458;-0,4186121;355,7479;23,1856;1,879159;0,3926272;0,3926272;0,3926272;2;VALID;0,470061;0,1434719;0,8708952;0,03112125;0;0;28,35772;9,354925;INVALID;;;;;;;0;0;;VALID;0,470061;0,1434719;0,8708952;0,03112125;0;0;28,35772;9,354925;0,212594494223595;2;1
38373;1000776382860115800;63748134144339;1,796892;1,212463;-0,418624;355,7172;23,17301;1,894538;0,39241;0,39241;0,39241;2;VALID;0,4701284;0,1434344;0,870865;0,03112125;0;0;28,36198;9,35284;INVALID;;;;;;;0;0;;VALID;0,4701284;0,1434344;0,870865;0,03112125;0;0;28,36198;9,35284;0,212594494223595;2;1
38374;1000776382870112600;63748134144341;1,796892;1,212463;-0,418624;355,7172;23,17301;1,894538;0,39241;0,39241;0,39241;2;VALID;0,4707541;0,1432871;0,8705512;0,03112125;0;0;28,40248;9,346713;INVALID;;;;;;;0;0;;VALID;0,4707541;0,1432871;0,8705512;0,03112125;0;0;28,40248;9,346713;0,213721722364426;2;1
38375;1000776382880116000;63748134144356;1,796842;1,212512;-0,418671;355,6995;23,15821;1,915845;0,3921641;0,3921641;0,3921641;2;VALID;0,471311;0,1433164;0,870245;0,03112125;0;0;28,43928;9,351824;INVALID;;;;;;;0;0;;VALID;0,471311;0,1433164;0,870245;0,03112125;0;0;28,43928;9,351824;0,214549273252487;2;1
38376;1000776382890238500;63748134144372;1,796724;1,212651;-0,4183511;355,6914;23,15071;1,926661;0,39204;0,39204;0,39204;2;VALID;0,472502;0,143321;0,8695982;0,03112125;0;0;28,51774;9,358947;INVALID;;;;;;;0;0;;VALID;0,472502;0,143321;0,8695982;0,03112125;0;0;28,51774;9,358947;0,214773073792458;2;1
38377;1000776382900340800;63748134144373;1,796724;1,212651;-0,4183511;355,6914;23,15071;1,926661;0,39204;0,39204;0,39204;2;VALID;0,4742194;0,1433983;0,8686501;0,03112125;0;0;28,63131;9,373949;INVALID;;;;;;;0;0;;VALID;0,4742194;0,1433983;0,8686501;0,03112125;0;0;28,63131;9,373949;0,21496556699276;2;1
38378;1000776382910238900;63748134144389;1,796736;1,212625;-0,4184471;355,699;23,15211;1,924568;0,3920663;0,3920663;0,3920663;2;VALID;0,4760079;0,1434174;0,8676681;0,03112125;0;0;28,74944;9,385593;INVALID;;;;;;;0;0;;VALID;0,4760079;0,1434174;0,8676681;0,03112125;0;0;28,74944;9,385593;0,21496556699276;2;1
38379;1000776382920234500;63748134144390;1,796736;1,212625;-0,4184471;355,699;23,15211;1,924568;0,3920663;0,3920663;0,3920663;2;VALID;0,4770598;0,1435005;0,8670765;0,03112125;0;0;28,8193;9,397228;INVALID;;;;;;;0;0;;VALID;0,4770598;0,1435005;0,8670765;0,03112125;0;0;28,8193;9,397228;0,21496556699276;2;1
38380;1000776382930228400;63748134144407;1,796695;1,212632;-0,4184817;355,691;23,15352;1,911598;0,3920847;0,3920847;0,3920847;2;VALID;0,478093;0,1435013;0,8665071;0,03112125;0;0;28,8876;9,403345;INVALID;;;;;;;0;0;;VALID;0,478093;0,1435013;0,8665071;0,03112125;0;0;28,8876;9,403345;0,214665755629539;2;1
38381;1000776382940258200;63748134144423;1,796674;1,212664;-0,4185272;355,6845;23,13996;1,916654;0,3918644;0,3918644;0,3918644;2;VALID;0,478863;0,1435871;0,8660676;0,03112125;0;0;28,93892;9,413553;INVALID;;;;;;;0;0;;VALID;0,478863;0,1435871;0,8660676;0,03112125;0;0;28,93892;9,413553;0,214665755629539;2;1
38382;1000776382950360600;63748134144423;1,796674;1,212664;-0,4185272;355,6845;23,13996;1,916654;0,3918644;0,3918644;0,3918644;2;VALID;0,4791971;0,1436961;0,8658646;0,03112125;0;0;28,96154;9,422745;INVALID;;;;;;;0;0;;VALID;0,4791971;0,1436961;0,8658646;0,03112125;0;0;28,96154;9,422745;0,21496556699276;2;1
38383;1000776382960356400;63748134144440;1,796607;1,212711;-0,4185693;355,6503;23,12661;1,938741;0,3916329;0,3916329;0,3916329;2;VALID;0,4795912;0,1438378;0,8656229;0,03112125;0;0;28,98828;9,434454;INVALID;;;;;;;0;0;;VALID;0,4795912;0,1438378;0,8656229;0,03112125;0;0;28,98828;9,434454;0,21479557454586;2;1
38384;1000776382970362500;63748134144440;1,796607;1,212711;-0,4185693;355,6503;23,12661;1,938741;0,3916329;0,3916329;0,3916329;2;VALID;0,4797195;0,1439652;0,8655306;0,03112125;0;0;28,99737;9,443646;INVALID;;;;;;;0;0;;VALID;0,4797195;0,1439652;0,8655306;0,03112125;0;0;28,99737;9,443646;0,214710861444473;2;1
38385;1000776382980388800;63748134144458;1,796616;1,212736;-0,4186678;355,6342;23,11318;1,938863;0,3914098;0,3914098;0,3914098;2;VALID;0,4802538;0,1440543;0,8652194;0,03112125;0;0;29,03316;9,452726;INVALID;;;;;;;0;0;;VALID;0,4802538;0,1440543;0,8652194;0,03112125;0;0;29,03316;9,452726;0,214710861444473;2;1
38386;1000776382990392100;63748134144474;1,796386;1,212985;-0,4182784;355,6291;23,1019;1,941895;0,3912265;0,3912265;0,3912265;2;VALID;0,4805245;0,1441959;0,8650455;0,03112125;0;0;29,05175;9,463716;INVALID;;;;;;;0;0;;VALID;0,4805245;0,1441959;0,8650455;0,03112125;0;0;29,05175;9,463716;0,215088173747063;2;1
38387;1000776383000368300;63748134144475;1,796386;1,212985;-0,4182784;355,6291;23,1019;1,941895;0,3912265;0,3912265;0,3912265;2;VALID;0,4806198;0,1443976;0,8649589;0,03112125;0;0;29,05901;9,47765;INVALID;;;;;;;0;0;;VALID;0,4806198;0,1443976;0,8649589;0,03112125;0;0;29,05901;9,47765;0,215088173747063;2;1
38388;1000776383010378600;63748134144491;1,796256;1,212996;-0,4183009;355,5972;23,09705;1,960813;0,3911322;0,3911322;0,3911322;2;VALID;0,4808843;0,1443911;0,864813;0,03112125;0;0;29,0765;9,478797;INVALID;;;;;;;0;0;;VALID;0,4808843;0,1443911;0,864813;0,03112125;0;0;29,0765;9,478797;0,215314656496048;2;1
38389;1000776383020486800;63748134144491;1,796256;1,212996;-0,4183009;355,5972;23,09705;1,960813;0,3911322;0,3911322;0,3911322;2;VALID;0,4807919;0,1444636;0,8648522;0,03112125;0;0;29,07072;9,483047;INVALID;;;;;;;0;0;;VALID;0,4807919;0,1444636;0,8648522;0,03112125;0;0;29,07072;9,483047;0,214709535241127;2;1
38390;1000776383030481300;63748134144508;1,796185;1,213046;-0,41838;355,5952;23,07809;1,973124;0,3908276;0,3908276;0,3908276;2;VALID;0,4808002;0,1446649;0,864814;0,03112125;0;0;29,07222;9,496435;INVALID;;;;;;;0;0;;VALID;0,4808002;0,1446649;0,864814;0,03112125;0;0;29,07222;9,496435;0,215088173747063;2;1
38391;1000776383040481800;63748134144524;1,796085;1,213125;-0,4184126;355,5955;23,05336;1,982709;0,3904318;0,3904318;0,3904318;2;VALID;0,4808887;0,1446865;0,8647611;0,03112125;0;0;29,07819;9,4984;INVALID;;;;;;;0;0;;VALID;0,4808887;0,1446865;0,8647611;0,03112125;0;0;29,07819;9,4984;0,215471237897873;2;1
38392;1000776383050488100;63748134144524;1,796085;1,213125;-0,4184126;355,5955;23,05336;1,982709;0,3904318;0,3904318;0,3904318;2;VALID;0,4811495;0,1447737;0,8646015;0,03112125;0;0;29,09588;9,505739;INVALID;;;;;;;0;0;;VALID;0,4811495;0,1447737;0,8646015;0,03112125;0;0;29,09588;9,505739;0,215939834713936;2;1
38393;1000776383060481200;63748134144540;1,796012;1,21314;-0,4184197;355,5926;23,05026;1,97747;0,3903807;0,3903807;0,3903807;2;VALID;0,481383;0,1448543;0,864458;0,03112125;0;0;29,11173;9,512482;INVALID;;;;;;;0;0;;VALID;0,481383;0,1448543;0,864458;0,03112125;0;0;29,11173;9,512482;0,215939834713936;2;1
38394;1000776383070487700;63748134144540;1,796012;1,21314;-0,4184197;355,5926;23,05026;1,97747;0,3903807;0,3903807;0,3903807;2;VALID;0,4815905;0,1449286;0,86433;0,03112125;0;0;29,12583;9,518658;INVALID;;;;;;;0;0;;VALID;0,4815905;0,1449286;0,86433;0,03112125;0;0;29,12583;9,518658;0,215939834713936;2;1
38395;1000776383080654000;63748134144557;1,795935;1,213158;-0,4184238;355,5909;23,05696;1,984004;0,390487;0,390487;0,390487;2;VALID;0,4817742;0,1449971;0,8642161;0,03112125;0;0;29,13834;9,524305;INVALID;;;;;;;0;0;;VALID;0,4817742;0,1449971;0,8642161;0,03112125;0;0;29,13834;9,524305;0,215939834713936;2;1
38396;1000776383090611300;63748134144557;1,795935;1,213158;-0,4184238;355,5909;23,05696;1,984004;0,390487;0,390487;0,390487;2;VALID;0,4819363;0,1450601;0,8641151;0,03112125;0;0;29,14938;9,529464;INVALID;;;;;;;0;0;;VALID;0,4819363;0,1450601;0,8641151;0,03112125;0;0;29,14938;9,529464;0,215939834713936;2;1
38397;1000776383100679500;63748134144574;1,795931;1,213131;-0,4183972;355,5886;23,04558;1,991524;0,3903036;0,3903036;0,3903036;2;VALID;0,4820791;0,1451181;0,8640257;0,03112125;0;0;29,15913;9,534172;INVALID;;;;;;;0;0;;VALID;0,4820791;0,1451181;0,8640257;0,03112125;0;0;29,15913;9,534172;0,215939834713936;2;1
38398;1000776383110621400;63748134144590;1,795874;1,213153;-0,4183822;355,5788;23,04535;1,997376;0,3902948;0,3902948;0,3902948;2;VALID;0,482205;0,1451714;0,8639465;0,03112125;0;0;29,16773;9,538469;INVALID;;;;;;;0;0;;VALID;0,482205;0,1451714;0,8639465;0,03112125;0;0;29,16773;9,538469;0,215939834713936;2;1
38399;1000776383120609500;63748134144590;1,795874;1,213153;-0,4183822;355,5788;23,04535;1,997376;0,3902948;0,3902948;0,3902948;2;VALID;0,4736168;0,1476481;0,8682668;0,03112125;0;0;28,61131;9,650789;INVALID;;;;;;;0;0;;VALID;0,4736168;0,1476481;0,8682668;0,03112125;0;0;28,61131;9,650789;0,215919986367226;2;1
38400;1000776383130610400;63748134144607;1,795944;1,213181;-0,4184478;355,582;23,03377;2,00516;0,390111;0,390111;0,390111;2;VALID;0,4621026;0,1506918;0,8739297;0,03112125;0;0;27,86827;9,783313;INVALID;;;;;;;0;0;;VALID;0,4621026;0,1506918;0,8739297;0,03112125;0;0;27,86827;9,783313;0,216993868350983;2;0,852049291133881
38402;1000776383150807600;63748134144623;1,795932;1,213241;-0,4185295;355,5735;23,0251;2,023104;0,3899677;0,3899677;0,3899677;2;VALID;0,4435194;0,1560831;0,8825693;0,03112125;0;0;26,681;10,02911;INVALID;;;;;;;0;0;;VALID;0,4435194;0,1560831;0,8825693;0,03112125;0;0;26,681;10,02911;0,216403737664223;2;0,561221182346344
38403;1000776383160742600;63748134144640;1,795894;1,213277;-0,4185288;355,5797;23,02419;2,017817;0,3899564;0,3899564;0,3899564;2;VALID;0,4524487;0,1539534;0,8784011;0,03112125;0;0;27,25218;9,941008;INVALID;;;;;;;0;0;;VALID;0,4524487;0,1539534;0,8784011;0,03112125;0;0;27,25218;9,941008;0,216827034950256;2;0,419717669487
